customerid,registrationdate,age,gender,incomelevel,country,city,totalpurchases,averageordervalue,customerlifetimevalue,favoritecategory,secondfavoritecategory,emailengagementrate,socialmediaengagementrate,mobileappusage,customerserviceinteractions,averagesatisfactionscore,emailconversionrate,socialmediaconversionrate,searchengineconversionrate,repeatcustomer,premiummember,hasreturneditems
CUST00107,2023-04-08,55.0,Unknown,High,Canada,Other,7.0,138.97652444576536,672.92,Home Goods,Unknown,0.1658423913194437,0.4892318273899022,Unknown,0.0,6.01917345627455,0.1740777526721006,0.4915924134954945,0.4807509869541574,Yes,No,No
CUST00108,2022-10-24,34.0,Other,Low,Japan,Los Angeles,3.0,17.450308176449468,141.27351293383197,Unknown,Sports,0.28,0.1711577186816169,Unknown,0.0,7.966320199635341,0.2198492444791954,0.077053930768338,0.261089596697649,Yes,No,Yes
Unknown,2022-08-06,35.0,Prefer not to say,Very High,Australia,Unknown,13.0,34.79701926813884,617.2426442574153,Toys,Clothing,0.183171357298893,0.1379078389157645,Low,3.0,8.277513785184755,0.0681657489575753,0.0835508506329952,0.3703038890143355,Yes,Yes,No
CUST00110,2019-06-25,48.0,Female,Unknown,France,Tokyo,2.0,189.22,160.92596928322385,Electronics,Sports,0.1738216452347073,0.5296911731283732,Unknown,0.0,10.0,0.028445076939936,0.110749681517056,0.4339820145882632,Yes,No,Yes
CUST00111,2020-11-25,26.0,Prefer not to say,Very High,Canada,Berlin,6.0,4.217743446271401,73.53275927244623,Home Goods,Electronics,0.1717258691244269,0.29,Low,1.0,4.895577793288515,0.1750200691889938,0.1449605990418473,0.2842764094922745,Yes,Yes,Unknown
CUST00112,2021-03-29,2.0,Female,High,Australia,London,5.0,15.389337247524988,166.3732348774016,Clothing,Sports,0.1760425481419737,0.3250337415961449,Low,6.0,3.600785032131634,0.2,0.3155157061640886,0.0518596709217928,Yes,No,No
CUST00113,2022-09-19,45.0,Female,Very High,France,Paris,4.0,184.0870625190582,735.630536991463,Unknown,Toys,0.3194110230622636,0.117427710544373,High,0.0,6.96,0.1483700519474522,0.1146214116920039,0.0889456296479785,Yes,No,No
CUST00114,2022-12-25,40.0,Unknown,High,UK,Other,5.0,20.626853229758822,-94.0137022047416,Unknown,Sports,0.4471422543369717,0.3448930061530599,High,2.0,5.848410822262441,0.4480714041475674,0.2,0.2116123426024065,Yes,No,No
CUST00115,2022-05-17,29.0,Prefer not to say,Medium,UK,Tokyo,3.0,316.6930974024386,672.92,Electronics,Clothing,0.1751456489999457,0.0984632223759105,Never,4.0,5.508455204770128,0.2084380638797522,0.2582665656313891,0.1803843645054798,Yes,No,No
CUST00116,2020-03-06,44.0,Unknown,Medium,Unknown,Other,0.0,175.6339426113743,-129.8033171110925,Books,Beauty,0.0887772321850526,0.1314512609265941,High,5.0,5.4753044594133,0.0898960775000633,0.0294334957092732,0.2951149337495418,No,No,Yes
CUST00117,2020-11-17,47.0,Other,Low,Canada,Tokyo,3.0,61.33266750170085,213.554094533417,Food,Beauty,0.0491086851967766,0.6542729369032031,Low,2.0,8.00096671409551,0.3299180469326545,0.3683039850996804,0.0419574264625867,Yes,Unknown,Yes
CUST00118,2022-07-02,12.0,Male,Unknown,France,Los Angeles,2.0,93.80814833001573,18.668141269470823,Home Goods,Beauty,0.2930971852874749,0.3871253498846268,Unknown,1.0,9.177544157825723,0.1602047693027506,0.0583307785801334,0.184393021407739,Yes,No,No
CUST00119,2021-09-25,35.0,Male,Medium,Japan,Sydney,9.0,54.85857086891773,403.0347517163207,Electronics,Books,0.6633235958021367,0.1804965307563589,Never,2.0,6.8671991943383865,0.1764714070945499,0.0987010660881669,0.3320920634538107,Yes,Yes,No
CUST00120,2023-06-05,0.0,Other,Unknown,USA,Unknown,6.0,91.2645616169948,672.92,Home Goods,Books,0.3916655552689699,0.1610844418781903,High,1.0,9.788007807970292,0.3110141451799251,0.2150652495740932,0.4552797936421146,Yes,No,Unknown
CUST00121,2021-09-16,33.0,Female,Low,Canada,Tokyo,5.0,55.63058060399614,291.6260488186423,Clothing,Toys,0.2310773744908158,0.2752949826436739,Low,1.0,10.0,0.0534961513477134,0.2,0.1538868103123659,Yes,No,No
CUST00122,2022-07-22,29.0,Other,Unknown,Australia,Paris,7.0,103.24079735741084,715.5471828466472,Electronics,Beauty,0.2861246173944266,0.2752566953802223,Unknown,0.0,6.925687613787699,0.2359969740863827,0.1689319027197423,0.2767098395209731,Yes,No,No
CUST00123,2022-03-10,42.0,Other,Medium,USA,Other,3.0,12.491822031410114,148.01726673626706,Food,Unknown,0.3269110953977613,0.29,Unknown,1.0,6.831584345397984,0.1847647830987173,0.245684547881892,0.1700965006409396,Yes,No,No
CUST00124,2023-08-01,18.0,Prefer not to say,Medium,USA,Tokyo,7.0,48.53370939815813,262.8401752105219,Clothing,Home Goods,0.3417137226921557,0.1083998673680055,High,2.0,4.500301717362355,0.1421452159774374,0.1060050441161478,0.0386525000058431,Yes,No,No
CUST00125,2022-02-05,28.0,Other,Very High,Other,Los Angeles,9.0,34.37118083055841,426.5735785117905,Home Goods,Unknown,0.1947636245517104,0.1211762502191003,Unknown,3.0,5.634155319907835,0.4842802725526736,0.0759739779650576,0.3389498123513129,Yes,No,No
CUST00126,2021-11-09,-13.0,Female,Unknown,Other,Tokyo,7.0,159.2078054408871,1156.0096072273943,Beauty,Sports,0.2728208225044479,0.1405587549347403,Medium,2.0,6.96,0.2126631617425299,0.062193567602827,0.099705522144851,Yes,No,No
CUST00127,2021-11-01,43.0,Male,Very High,Japan,Berlin,6.0,32.01902243231534,328.44029863371406,Electronics,Clothing,0.3827846969642279,0.3371764017900068,Low,3.0,9.838193994418043,0.1942096661971362,0.1736223413491132,0.1394931021327008,Yes,No,No
CUST00128,2021-07-30,33.0,Unknown,Unknown,USA,Los Angeles,12.0,65.05118547231673,796.3724420002267,Home Goods,Sports,0.3210083616602778,0.1822083120688353,Medium,1.0,5.286346127235472,0.2488751741847742,0.1910633460193126,0.166584723825147,Yes,No,Yes
CUST00129,2020-08-30,36.0,Other,Medium,UK,Berlin,6.0,20.3874666444322,44.582770690943775,Unknown,Toys,0.1104532812887941,0.1732805509560503,Never,1.0,7.058328196330786,0.0760276777356602,0.3358432929567396,0.1174481241677429,Yes,No,Yes
CUST00130,2022-11-04,12.0,Other,Low,Other,Other,1.0,43.2015856798514,-130.9584731278299,Beauty,Unknown,0.0823879154840875,0.4382825662169889,Never,2.0,6.409481868955212,0.3942526371512665,0.0602367059336145,0.388467865642291,No,No,No
CUST00131,2021-07-06,40.0,Prefer not to say,High,UK,Unknown,3.0,51.61762938704155,8.702022674879714,Clothing,Clothing,0.3502505049458743,0.4575477263993091,Medium,2.0,3.286165492119775,0.47373882946866,0.0664269538978042,0.0816100014312744,Yes,No,No
CUST00132,2019-12-11,59.0,Prefer not to say,Medium,Other,London,7.0,59.85743622294348,283.81831292457264,Clothing,Food,0.1555913382667135,0.5329149389891227,Medium,4.0,9.021655847309344,0.2258936553911867,0.425934784493415,0.3864326683615097,Yes,No,No
CUST00133,2022-01-19,32.0,Other,Very High,USA,Sydney,4.0,933.8074408596472,3802.6935769808097,Unknown,Food,0.2094118605170243,0.3440526164335849,High,2.0,7.525413284301574,0.4468655918611123,0.1334873537782084,0.4521672297109181,Yes,No,No
CUST00134,2021-12-05,44.0,Other,Unknown,USA,Sydney,4.0,32.44918969058412,218.9794826598456,Sports,Home Goods,0.1549885528533826,0.2651590741906389,Medium,0.0,7.962208735775404,0.2549616872653044,0.2763100640605999,0.1230235732944639,Yes,No,No
CUST00135,Unknown,21.0,Female,Unknown,UK,Other,6.0,138.31771873281107,867.1376605449908,Unknown,Books,0.0460775130366455,0.29,High,2.0,5.118994987182522,0.09977854115651,0.0816376878506969,0.2371523803602503,Yes,No,No
CUST00136,2018-11-14,33.0,Male,Very High,France,London,2.0,48.484270783972896,116.65743620502452,Home Goods,Unknown,0.2155658041265258,0.1148953424266528,Low,1.0,7.8653167408678435,0.2956864686446096,0.3067570006922148,0.2203539676044186,Yes,No,No
CUST00137,2021-06-11,12.0,Male,Unknown,Japan,Paris,4.0,35.48222591159776,268.7789367591764,Sports,Home Goods,0.1132910643580646,0.1446627099435538,Medium,1.0,6.087812872156341,0.2338186987278911,0.1170416249553811,0.1459545937017688,Yes,No,No
Unknown,2019-11-15,46.0,Unknown,Low,Japan,Other,1.0,129.2227148903005,45.96154024069983,Electronics,Books,0.5555832706360724,0.0921328258241399,High,2.0,7.1374921673215646,0.1100733873684234,0.2214903762399012,0.149618104439011,No,Yes,No
CUST00139,2019-10-26,37.0,Male,Very High,Other,Tokyo,3.0,22.39871972613148,103.185452682812,Books,Electronics,0.2428064588772373,0.2548949285622457,High,1.0,6.503465327154979,0.1054241181742458,0.1480159943426679,0.2,Yes,No,Yes
CUST00140,2023-06-22,16.0,Unknown,Unknown,Australia,Los Angeles,4.0,58.612220015872666,148.44329813369518,Food,Sports,0.4771930743232214,0.3002312395050114,Never,1.0,7.383293312061964,0.1878247584345947,0.0855951243714429,0.2476258931736374,Yes,No,No
CUST00141,2022-06-20,22.0,Prefer not to say,Very High,Japan,London,0.0,129.02813273046738,-36.4800064270242,Clothing,Toys,0.28,0.4309297175549588,Low,2.0,10.0,0.2242061263989852,0.0979463117251399,0.1616682794088277,No,Yes,No
CUST00142,2022-02-04,Unknown,Unknown,Unknown,Germany,Tokyo,4.0,62.27297936813097,309.6707153114686,Unknown,Food,0.2226350041371823,0.29,Low,6.0,5.658912575673784,0.2543148150654447,0.1372529798017269,0.2079450869396762,Yes,No,No
CUST00143,2021-02-10,48.0,Unknown,Medium,Other,New York,1.0,18.24242418497011,108.5497038530695,Unknown,Sports,0.2514667769867873,0.4340951070966494,Medium,3.0,6.742214757263792,0.2190333131052584,0.2,0.2355839167322867,No,No,No
Unknown,2023-01-28,57.0,Male,Unknown,Unknown,New York,9.0,15.98203674466446,236.50844637280403,Home Goods,Toys,0.28,0.1748507400229513,Never,1.0,6.648848246394744,0.472058526661892,0.3034903884534341,0.2514583456980419,Yes,No,Yes
CUST00145,2022-03-01,32.0,Other,High,Canada,Paris,5.0,53.68778856390722,271.98750485237844,Electronics,Unknown,0.2410322423025852,0.291790686254227,Low,2.0,4.288502336945535,0.2914389792956997,0.1786768274368924,0.0795104297418266,Unknown,No,Yes
CUST00146,2019-07-18,14.0,Prefer not to say,Low,USA,Tokyo,4.0,189.22,136.65900531743694,Clothing,Toys,0.0844649814005163,0.3538208321469588,Low,3.0,8.518276347774208,0.4674933643670153,0.0416449442075298,0.1290018631885729,Yes,No,No
CUST00147,2021-07-15,38.0,Female,Medium,UK,Sydney,1.0,46.269697398053374,224.32557052150156,Home Goods,Toys,0.1286512605744818,0.2319677816933721,High,5.0,4.796461602689956,0.1366583030163382,0.2571951405696246,0.2203473949058944,No,No,No
CUST00148,2022-06-25,61.0,Unknown,Low,Japan,London,3.0,53.50405322450683,292.7223026610502,Beauty,Unknown,0.1379463873804201,0.0785434417447481,High,4.0,10.0,0.1350320021626085,0.4240254922596165,0.0817762822428564,Yes,No,No
CUST00149,2019-11-30,10.0,Unknown,Medium,USA,Berlin,6.0,165.68159018564472,1118.7229563114406,Clothing,Sports,0.4015517559512665,0.1557512983476565,Low,5.0,5.666069005028356,0.2329319657122927,0.1404890767845733,0.1780063941212109,Yes,No,No
CUST00150,2023-12-01,20.0,Unknown,Very High,USA,Tokyo,1.0,46.16225366145471,-28.265650193852917,Beauty,Clothing,0.457383375588171,0.344542733650073,Unknown,2.0,6.729901858836242,0.5693170258776128,0.2511725483222666,0.2578537274573315,No,No,No
CUST00151,2018-01-02,44.0,Unknown,Unknown,Other,New York,13.0,189.22,956.4311110892528,Food,Food,0.5864307210532869,0.2845661668717925,Never,2.0,9.498444195139914,0.0918673052653916,0.1355692751607468,0.2475177227193038,Yes,No,Unknown
CUST00152,2019-10-04,37.0,Female,Very High,Other,Tokyo,5.0,11.064881746207568,91.9776087710361,Books,Unknown,0.3439535568556123,0.1481105529135288,Unknown,2.0,10.0,0.5084639978251339,0.1581885888081244,0.2341350177933716,Yes,No,No
CUST00153,2022-05-09,26.0,Male,Low,USA,London,5.0,33.889442900909536,190.4313231306077,Sports,Beauty,0.5154698153911449,0.7692841345553962,Unknown,2.0,6.96,0.3124964989230644,0.1491288053230317,0.1574938674799502,Yes,No,No
CUST00154,2020-05-04,38.0,Prefer not to say,Low,Japan,Berlin,5.0,50.00441559187215,288.7151630717804,Sports,Clothing,0.3179140546483422,0.3488970853214946,Unknown,1.0,10.0,0.2,0.2452958141494214,0.121475659544549,Yes,No,Yes
CUST00155,2022-10-26,49.0,Other,Medium,USA,Los Angeles,2.0,27.71328781782147,66.39844747183837,Beauty,Electronics,0.0708676107815113,0.2050892685468555,Never,1.0,4.225725133540281,0.1341287390761128,0.5054869994982315,0.2548166109023241,Yes,No,No
CUST00156,2022-07-20,33.0,Female,Low,France,Sydney,0.0,292.0738476534705,106.43900030720503,Food,Food,0.3552358026748186,0.2902524002753889,Low,3.0,10.0,0.1996054990546507,0.0539230622452162,0.2506464293272644,No,Yes,No
CUST00157,Unknown,32.0,Prefer not to say,Unknown,Canada,Tokyo,9.0,47.003340185665934,201.3960651537004,Books,Unknown,0.2665557441790671,0.5897432582180429,Unknown,2.0,6.96,0.1540456155445599,0.2099653440088073,0.331873266077019,Yes,No,No
CUST00158,2020-12-12,Unknown,Male,Unknown,Canada,London,8.0,189.22,1460.3882822069836,Unknown,Clothing,0.2655176839086845,0.4624808389666137,Never,5.0,4.701365633056423,0.1901476760407308,0.1698079418173459,0.4802998961368745,Yes,No,No
CUST00159,2022-09-04,30.0,Prefer not to say,Unknown,Other,Other,4.0,237.4416170747633,1041.771135936468,Books,Unknown,0.1871608083276353,0.1255849784797046,Never,3.0,7.666363913273087,0.1209342271793862,0.05118522165497,0.1617239396611523,Yes,No,No
CUST00160,2022-08-23,52.0,Unknown,Unknown,Other,Other,4.0,85.28110350035116,443.595756319882,Toys,Electronics,0.28,0.222637529781541,Low,2.0,4.067652284128436,0.1497260488649574,0.2521175701208494,0.521475374824317,Yes,No,No
CUST00161,2022-09-30,65.0,Unknown,Low,UK,Los Angeles,7.0,101.39931286512632,843.4727836293957,Toys,Books,0.2856488973484773,0.2013214865606016,High,2.0,5.880144297933721,0.0211032355974689,0.2100064622095974,0.5788003470913474,Yes,No,No
CUST00162,Unknown,21.0,Other,High,France,New York,8.0,12.302648971137062,672.92,Beauty,Food,0.6093767357860603,0.4761183611560822,Medium,2.0,6.69632074728555,0.1091119251252139,0.1460347167733126,0.2091060821708371,Yes,Yes,Yes
CUST00163,2020-04-15,16.0,Prefer not to say,High,France,Los Angeles,10.0,50.214324928844206,574.477408812397,Home Goods,Electronics,0.3744699567658354,0.0590032016245512,High,0.0,6.0626445371817965,0.2391161384314241,0.3377709534366435,0.3847773654136479,Yes,No,No
CUST00164,2018-07-22,40.0,Unknown,Unknown,Canada,Other,3.0,35.275532993127726,155.7827620721087,Food,Unknown,0.0804369357692524,0.1460446827920732,Never,3.0,4.265488123805039,0.4358193044337332,0.1494095043528995,0.2195522375414819,Yes,No,No
CUST00165,2018-05-03,15.0,Other,Medium,UK,New York,5.0,40.97661173490366,213.57546383516464,Toys,Home Goods,0.5493327434207963,0.3218462830027844,High,2.0,8.975329790315937,0.2371611440274425,0.0677206871022852,0.1639919819451668,Yes,Yes,No
CUST00166,2019-02-05,15.0,Other,Medium,France,Paris,8.0,299.2454135672457,2530.0318873527667,Beauty,Books,0.28,0.5896543177313049,Medium,3.0,6.935192577461272,0.1798154842338113,0.1628781296122637,0.3069082024385113,Yes,No,No
CUST00167,2020-02-06,4.0,Other,Low,UK,Paris,3.0,45.82108994648406,143.94499044721618,Books,Books,0.235301312910804,0.3001744052648997,Medium,1.0,8.390751189452821,0.2682135144135949,0.2611380237997104,0.4994876413223594,Yes,No,No
CUST00168,2018-10-21,29.0,Male,Unknown,Canada,New York,2.0,189.22,5084.975069810348,Sports,Sports,0.2192866721670017,0.3704017682628827,Unknown,2.0,5.109295909123314,0.4033316927711072,0.4329696254414598,0.0873902461521671,Yes,No,Yes
CUST00169,2018-07-17,34.0,Unknown,Medium,USA,Berlin,4.0,115.92599470792416,346.5729699390706,Clothing,Clothing,0.5731287086747118,0.1517747282006959,High,2.0,6.895974164902224,0.2,0.0620714241167943,0.188665843268436,Yes,No,No
CUST00170,2023-04-15,27.0,Unknown,High,Australia,Paris,6.0,11.18994423382843,-112.50376590353623,Toys,Clothing,0.1761275879182345,0.1525002661143581,High,1.0,10.0,0.2,0.1398890536496446,0.4557784006040766,Unknown,No,No
CUST00171,2019-09-01,55.0,Female,Medium,Australia,Sydney,9.0,41.69349504070473,268.4810447766465,Books,Food,0.1247231119044154,0.4875157530625863,Unknown,0.0,4.866443639655221,0.4664800919437522,0.3328747798744002,0.0973248343818217,Yes,No,No
CUST00172,2021-02-21,54.0,Male,High,Australia,Unknown,6.0,37.59694190068953,202.62571866653596,Books,Toys,0.0421692174290355,0.1722168216527576,Unknown,5.0,10.0,0.150944154713517,0.2696043588413246,0.050438250867832,Yes,No,No
CUST00173,2018-07-06,63.0,Unknown,Unknown,France,Other,5.0,15.343161759423324,-14.499829517389315,Clothing,Home Goods,0.5657849469317277,0.2798459878790432,Unknown,2.0,5.692679204889204,0.2,0.0168090729810568,0.3901268815414478,Yes,Unknown,No
CUST00174,2022-11-30,35.0,Unknown,Very High,UK,Berlin,9.0,31.528228878710085,293.27999852204005,Toys,Sports,0.0958444142930205,0.3822710749664135,Unknown,2.0,10.0,0.3021958568417512,0.0573091106672843,0.3377114862627439,Yes,No,Yes
CUST00175,2019-10-22,52.0,Female,Unknown,USA,Unknown,3.0,12.473082431103675,96.93085857812248,Home Goods,Books,0.28,0.0806162086813866,Never,4.0,4.255987819669289,0.1919878844828151,0.2982095444296831,0.1268148253713665,Yes,Yes,Unknown
CUST00176,2023-05-10,39.0,Prefer not to say,Low,Canada,Unknown,3.0,45.87728815720714,-32.72727085553214,Books,Toys,0.4232413886041059,0.1143104362166156,Never,5.0,5.089408050578042,0.0327174614429754,0.0623617552371179,0.1568181739953783,Yes,Yes,No
CUST00177,2021-10-01,38.0,Prefer not to say,High,Other,London,14.0,189.22,947.24008826964,Electronics,Home Goods,0.1020241056529599,0.0463148949925013,Medium,2.0,2.957369821554776,0.1584816198689274,0.2826388484902638,0.177145130575598,Yes,No,No
CUST00178,2023-06-10,27.0,Unknown,Unknown,Japan,Tokyo,5.0,50.03269654478407,241.37576286129325,Books,Clothing,0.087246421713695,0.1478225828020715,High,1.0,4.310526183546244,0.2150763772835025,0.2090130048196377,0.096269019741149,Yes,No,Yes
CUST00179,2022-03-15,1.0,Other,Low,Germany,Other,2.0,32.66533228136841,-27.140387482700632,Books,Unknown,0.2360755605754713,0.4679198727711888,Unknown,1.0,8.517943881266078,0.2628326605675512,0.2,0.2870399257860088,Yes,No,No
CUST00180,2018-05-27,44.0,Female,High,Australia,Sydney,11.0,16.82373146793942,165.86859610628215,Food,Books,0.2611776244406604,0.3335268984082583,High,1.0,4.895858630898015,0.0601970785620367,0.4999202641122621,0.5559871192178041,Yes,No,No
CUST00181,2022-10-01,52.0,Female,Unknown,France,Other,0.0,28.63438251851493,17.4657637983698,Toys,Unknown,0.1960678435240778,0.29,Unknown,1.0,4.742188498485682,0.1587241393638652,0.0341508964027361,0.0954895030962432,No,No,No
CUST00182,2023-01-18,12.0,Unknown,Very High,Japan,London,2.0,51.09254947682984,123.26529434681872,Electronics,Food,0.13621966270597,0.5621167806034448,Low,0.0,5.529098705975695,0.0384790122637023,0.3593412687060568,0.0471375410917183,Unknown,No,Yes
CUST00183,2019-05-04,34.0,Unknown,Medium,Other,Tokyo,1.0,200.3193581389798,247.3483879795745,Home Goods,Electronics,0.1000667864567717,0.1938231146932394,Unknown,0.0,4.3567136307085885,0.0876878351608283,0.6117210836558941,0.1240267516635317,No,No,No
CUST00184,2023-05-14,49.0,Female,Low,France,Tokyo,6.0,80.75674589141632,563.5351330192923,Electronics,Unknown,0.3671308389023618,0.2125267707690419,Unknown,4.0,6.906643039212967,0.0607388264453474,0.2161302760484345,0.3786424714544087,Yes,No,No
CUST00185,2022-07-22,29.0,Other,Medium,UK,Berlin,5.0,173.23790350266196,1016.1063633322042,Electronics,Home Goods,0.2573171913183024,0.29,Never,6.0,10.0,0.3169930232013306,0.2513927694030266,0.0629070762189114,Yes,No,No
CUST00186,Unknown,52.0,Prefer not to say,Unknown,Canada,New York,3.0,6.034616096574093,-57.78372620973188,Home Goods,Electronics,0.2635498067583449,0.0526754122689528,Never,3.0,3.4697287332414954,0.2158277661843949,0.0944861852307177,0.1304592470042669,Yes,No,Yes
CUST00187,2022-12-08,32.0,Male,Unknown,Australia,Tokyo,5.0,85.78806018857554,334.2897518610517,Clothing,Electronics,0.2168429730405495,0.2924079050057511,Low,1.0,6.96,0.1570600024641664,0.1908688182911937,0.1768354423295392,Yes,Yes,No
